customer_id,age,gender,location,income_bracket,acquisition_channel,product_category,purchase_frequency,recency_days,avg_order_value,total_monetary_value,email_opened,email_clicked,social_engaged,paid_ad_clicked,campaign_converted,cac,clv,churn_flag,last_purchase_date
CUST00179,19,Other,Chennai,Premium (20L+),Organic,Electronics,14,332,365.42,5115.88,0,0,0,1,1,2464.44,8473.99,0,2024-02-03
CUST00180,52,Male,Pune,High (8-20L),Social Media,Beauty,15,614,4156.59,62348.85,1,1,1,1,1,1843.61,147755.03,0,2023-04-27
CUST00181,57,Male,Hyderabad,Low (<3L),Social Media,Clothing,11,610,3807.02,41877.22,0,0,0,1,1,1630.31,106602.56,0,2023-05-01
CUST00182,54,Female,Kolkata,Mid (3-8L),Referral,Home & Kitchen,21,180,10493.46,220362.66,0,0,0,1,0,723.88,794399.24,0,2024-07-04
CUST00183,21,Female,Mumbai,Premium (20L+),Social Media,Home & Kitchen,7,337,14468.29,101278.03,1,0,1,1,1,1442.78,194264.8,0,2024-01-29
CUST00184,19,Male,Hyderabad,Low (<3L),Paid Ads,Groceries,8,180,4543.45,36347.6,1,1,1,0,0,950.09,103872.92,0,2024-07-04
CUST00185,52,Male,Ahmedabad,Mid (3-8L),Referral,Electronics,4,61,11344.78,45379.12,1,1,0,1,0,2614.16,77936.71,0,2024-10-31
CUST00186,33,Male,Pune,Premium (20L+),Social Media,Sports,20,588,11837.28,236745.6,0,0,0,1,0,1871.2,454774.9,0,2023-05-23
CUST00187,36,Female,Hyderabad,Low (<3L),Social Media,Sports,25,309,13805.9,345147.5,1,1,0,0,0,2191.91,1232592.31,0,2024-02-26
CUST00188,43,Female,Bangalore,High (8-20L),Referral,Beauty,13,268,1410.09,18331.17,0,0,1,1,1,2656.49,48334.51,0,2024-04-07
CUST00189,38,Other,Mumbai,Low (<3L),Referral,Groceries,21,50,10550.15,221553.15,0,0,1,0,1,2509.57,606343.86,0,2024-11-11
CUST00190,36,Female,Bangalore,Premium (20L+),Paid Ads,Beauty,29,32,11505.13,333648.77,0,0,0,1,0,2802.41,632250.67,0,2024-11-29
CUST00191,18,Female,Chennai,Mid (3-8L),Paid Ads,Clothing,6,450,1672.1,10032.6,1,0,1,0,0,1951.69,33257.78,0,2023-10-08
CUST00192,45,Other,Delhi,Low (<3L),Email,Beauty,7,242,1445.7,10119.9,0,0,1,0,0,1162.01,18230.84,0,2024-05-03
CUST00193,62,Male,Ahmedabad,Low (<3L),Social Media,Clothing,13,639,11042.22,143548.86,0,0,0,1,0,1037.91,352671.22,0,2023-04-02
CUST00194,59,Other,Bangalore,Low (<3L),Organic,Beauty,19,722,9271.69,176162.11,0,0,1,1,1,1958.62,330909.13,0,2023-01-09
CUST00195,57,Other,Ahmedabad,Mid (3-8L),Email,Groceries,29,628,2358.19,68387.51,0,0,1,1,1,1080.61,126487.86,0,2023-04-13
CUST00196,59,Male,Chennai,High (8-20L),Email,Clothing,28,56,13174.66,368890.48,0,0,0,1,0,352.79,1381414.21,0,2024-11-05
CUST00197,49,Female,Delhi,Mid (3-8L),Referral,Groceries,21,122,1343.88,28221.48,0,0,1,1,0,2610.28,82433.56,0,2024-08-31
CUST00198,52,Other,Bangalore,Premium (20L+),Email,Beauty,1,129,1292.73,1292.73,1,0,0,1,0,1960.0,3558.4,0,2024-08-24
CUST00199,45,Other,Kolkata,Low (<3L),Organic,Home & Kitchen,18,100,2544.4,45799.2,0,0,1,0,0,768.95,161220.06,0,2024-09-22
CUST00200,38,Female,Delhi,High (8-20L),Referral,Sports,24,486,1151.22,27629.28,0,0,1,0,0,1904.73,62807.57,0,2023-09-02
CUST00201,60,Other,Bangalore,Low (<3L),Email,Clothing,23,590,10612.04,244076.92,0,0,1,1,0,2392.36,805920.95,0,2023-05-21
CUST00202,41,Male,Hyderabad,Low (<3L),Email,Home & Kitchen,11,291,4298.11,47279.21,0,0,1,0,0,1630.19,77471.61,0,2024-03-15
CUST00203,28,Female,Bangalore,High (8-20L),Email,Clothing,29,143,10209.57,296077.53,0,0,0,0,0,323.31,1082850.64,0,2024-08-10
CUST00204,20,Female,Pune,Premium (20L+),Social Media,Home & Kitchen,6,694,8427.11,50562.66,1,0,0,1,1,1095.82,180255.5,0,2023-02-06
CUST00205,41,Male,Mumbai,Mid (3-8L),Social Media,Beauty,26,202,14726.78,382896.28,1,0,1,1,1,1069.95,657036.16,0,2024-06-12
CUST00206,18,Female,Chennai,High (8-20L),Organic,Clothing,26,419,11171.77,290466.02,0,0,1,1,0,1581.41,996743.78,0,2023-11-08
CUST00207,64,Other,Chennai,Mid (3-8L),Email,Sports,30,311,651.48,19544.4,1,1,0,1,0,2040.45,70799.88,0,2024-02-24
CUST00208,37,Male,Chennai,Mid (3-8L),Referral,Beauty,16,669,14596.62,233545.92,0,0,1,0,0,848.12,843979.04,0,2023-03-03
CUST00209,62,Female,Ahmedabad,Low (<3L),Organic,Groceries,4,213,2262.65,9050.6,1,0,0,1,1,565.98,20175.51,0,2024-06-01
CUST00210,43,Other,Pune,High (8-20L),Referral,Beauty,9,491,1397.91,12581.19,0,0,0,0,0,635.15,24041.87,0,2023-08-28
CUST00211,38,Female,Delhi,High (8-20L),Social Media,Sports,15,415,7111.19,106667.85,0,0,0,0,0,2461.27,241126.67,0,2023-11-12
CUST00212,62,Other,Mumbai,Mid (3-8L),Paid Ads,Beauty,5,637,10754.01,53770.05,1,0,0,1,0,2973.89,84833.29,0,2023-04-04
CUST00213,46,Other,Chennai,Low (<3L),Referral,Sports,4,587,2085.36,8341.44,0,0,0,0,0,754.77,20865.73,0,2023-05-24
CUST00214,58,Other,Delhi,High (8-20L),Email,Home & Kitchen,1,664,3206.93,3206.93,1,1,0,1,0,2838.39,5216.37,1,2023-03-08
CUST00215,45,Other,Kolkata,Premium (20L+),Email,Home & Kitchen,13,31,6571.96,85435.48,1,0,0,1,0,2673.59,135553.95,0,2024-11-30
CUST00216,57,Male,Hyderabad,Premium (20L+),Referral,Home & Kitchen,29,167,7341.75,212910.75,0,0,1,1,0,758.48,790246.2,0,2024-07-17
CUST00217,33,Other,Mumbai,Premium (20L+),Paid Ads,Electronics,16,173,11787.1,188593.6,1,1,1,1,0,272.98,564421.21,0,2024-07-11
CUST00218,35,Male,Ahmedabad,High (8-20L),Organic,Beauty,8,567,1771.97,14175.76,0,0,1,0,1,2853.85,41665.82,0,2023-06-13
CUST00219,40,Male,Bangalore,Mid (3-8L),Organic,Beauty,11,16,5574.11,61315.21,0,0,1,0,0,727.05,243422.34,0,2024-12-15
CUST00220,52,Female,Bangalore,Premium (20L+),Email,Clothing,3,673,3719.56,11158.68,0,0,0,1,0,2770.11,22358.21,0,2023-02-27
CUST00221,39,Other,Bangalore,High (8-20L),Email,Beauty,1,579,8923.15,8923.15,0,0,0,1,1,1246.05,34397.03,1,2023-06-01
CUST00222,55,Male,Pune,High (8-20L),Paid Ads,Home & Kitchen,5,569,11065.57,55327.85,1,1,1,1,0,2912.48,178924.79,0,2023-06-11
CUST00223,40,Male,Bangalore,Premium (20L+),Paid Ads,Clothing,24,25,4629.4,111105.6,0,0,0,1,1,2358.33,324284.68,0,2024-12-06
CUST00224,56,Female,Chennai,Low (<3L),Referral,Sports,5,391,11256.55,56282.75,0,0,1,1,0,2678.9,96908.48,0,2023-12-06
CUST00225,60,Other,Pune,Premium (20L+),Email,Beauty,9,516,3968.25,35714.25,0,0,1,1,1,2217.16,57870.25,0,2023-08-03
CUST00226,64,Female,Bangalore,Premium (20L+),Referral,Groceries,29,343,5463.1,158429.9,1,0,1,0,0,406.39,572630.01,0,2024-01-23
CUST00227,19,Female,Hyderabad,Low (<3L),Email,Beauty,11,556,13352.59,146878.49,0,0,0,0,0,1146.26,582107.4,0,2023-06-24
CUST00228,63,Male,Kolkata,Mid (3-8L),Organic,Sports,29,286,2609.43,75673.47,0,0,1,0,1,1345.98,218339.23,0,2024-03-20
CUST00229,52,Female,Hyderabad,High (8-20L),Social Media,Home & Kitchen,4,680,6075.66,24302.64,1,0,1,0,0,1024.74,76676.06,0,2023-02-20
CUST00230,48,Male,Delhi,Low (<3L),Social Media,Sports,6,77,4589.63,27537.78,0,0,1,0,0,1312.91,74978.27,0,2024-10-15
CUST00231,34,Male,Kolkata,Mid (3-8L),Paid Ads,Clothing,29,340,5730.2,166175.8,1,0,1,1,0,2543.82,483674.02,0,2024-01-26
CUST00232,62,Other,Delhi,Low (<3L),Paid Ads,Beauty,26,176,6385.6,166025.6,0,0,0,1,1,1372.17,471311.15,0,2024-07-08
CUST00233,54,Male,Ahmedabad,High (8-20L),Email,Clothing,13,695,7680.89,99851.57,0,0,0,1,0,2956.23,392457.83,0,2023-02-05
CUST00234,26,Male,Kolkata,Low (<3L),Referral,Groceries,7,88,2473.81,17316.67,1,0,0,0,0,1286.68,43177.17,0,2024-10-04
CUST00235,35,Other,Ahmedabad,Low (<3L),Organic,Electronics,19,195,11790.78,224024.82,0,0,1,0,0,1846.22,760775.62,0,2024-06-19
CUST00236,24,Other,Delhi,High (8-20L),Organic,Home & Kitchen,29,378,13205.04,382946.16,1,0,1,1,0,971.16,712138.81,0,2023-12-19
CUST00237,61,Other,Kolkata,Low (<3L),Referral,Groceries,29,391,10450.55,303065.95,0,0,1,1,1,256.65,1073903.53,0,2023-12-06
CUST00238,37,Female,Ahmedabad,Low (<3L),Social Media,Beauty,5,423,14621.03,73105.15,1,1,1,1,1,1893.94,125976.05,0,2023-11-04
CUST00239,31,Female,Ahmedabad,High (8-20L),Email,Electronics,17,568,1264.57,21497.69,1,0,0,0,0,739.74,77011.71,0,2023-06-12
CUST00240,33,Male,Ahmedabad,Low (<3L),Paid Ads,Beauty,23,527,4327.47,99531.81,1,1,0,0,0,1568.6,260301.42,0,2023-07-23
CUST00241,55,Other,Pune,High (8-20L),Social Media,Clothing,27,466,11309.73,305362.71,0,0,1,0,0,656.14,894909.75,0,2023-09-22
CUST00242,32,Other,Chennai,Mid (3-8L),Paid Ads,Groceries,21,311,7845.23,164749.83,0,0,1,0,1,1883.2,250610.74,0,2024-02-24
CUST00243,56,Female,Hyderabad,Premium (20L+),Referral,Electronics,28,373,7047.27,197323.56,0,0,1,1,1,2508.07,491904.22,0,2023-12-24
CUST00244,18,Other,Pune,High (8-20L),Paid Ads,Groceries,22,620,7381.55,162394.1,1,1,1,1,0,2191.06,605881.75,0,2023-04-21
CUST00245,30,Male,Chennai,Low (<3L),Organic,Beauty,13,54,4997.91,64972.83,0,0,0,1,1,926.39,165447.74,0,2024-11-07
CUST00246,65,Male,Chennai,High (8-20L),Social Media,Clothing,22,183,9683.21,213030.62,1,1,1,1,1,2553.79,786346.5,0,2024-07-01
CUST00247,36,Male,Ahmedabad,Mid (3-8L),Paid Ads,Beauty,24,158,11514.9,276357.6,0,0,1,0,0,825.32,1016603.7,0,2024-07-26
CUST00248,39,Female,Hyderabad,High (8-20L),Referral,Groceries,28,610,7216.89,202072.92,0,0,1,0,0,2628.99,495921.91,0,2023-05-01
CUST00249,44,Male,Bangalore,Mid (3-8L),Social Media,Clothing,11,311,14811.72,162928.92,1,0,0,0,0,1565.23,501427.1,0,2024-02-24
CUST00250,38,Other,Mumbai,Low (<3L),Referral,Beauty,9,516,11489.54,103405.86,0,0,0,1,1,2383.31,188562.13,0,2023-08-03
CUST00251,58,Female,Kolkata,Premium (20L+),Referral,Electronics,13,726,854.56,11109.28,0,0,1,0,1,2319.17,31412.43,0,2023-01-05
CUST00252,61,Male,Chennai,Mid (3-8L),Paid Ads,Home & Kitchen,10,598,1809.81,18098.1,1,0,0,1,1,1476.59,50687.73,0,2023-05-13
CUST00253,39,Female,Bangalore,High (8-20L),Referral,Home & Kitchen,12,538,2723.79,32685.48,1,0,0,0,0,791.33,50818.83,0,2023-07-12
CUST00254,28,Male,Pune,Low (<3L),Referral,Sports,29,75,4060.1,117742.9,0,0,0,0,0,2029.99,182425.48,0,2024-10-17
CUST00255,25,Female,Ahmedabad,Premium (20L+),Email,Sports,18,472,7273.63,130925.34,0,0,0,0,0,1043.13,412959.66,0,2023-09-16
CUST00256,51,Female,Bangalore,Premium (20L+),Email,Home & Kitchen,17,98,2030.7,34521.9,0,0,0,1,0,759.3,74480.47,0,2024-09-24
CUST00257,30,Female,Kolkata,High (8-20L),Social Media,Electronics,2,169,7596.41,15192.82,0,0,1,1,0,235.7,26169.74,0,2024-07-15
CUST00258,54,Other,Ahmedabad,Mid (3-8L),Email,Electronics,25,207,1403.21,35080.25,0,0,1,0,0,2936.41,75784.3,0,2024-06-07
CUST00259,24,Male,Mumbai,High (8-20L),Paid Ads,Sports,26,37,4896.79,127316.54,0,0,0,0,0,227.08,235024.56,0,2024-11-24
CUST00260,28,Female,Pune,Premium (20L+),Organic,Beauty,9,635,5777.55,51997.95,1,0,1,1,1,961.13,128137.96,0,2023-04-06
CUST00261,44,Other,Bangalore,Low (<3L),Social Media,Beauty,23,670,14729.07,338768.61,0,0,0,1,1,1551.49,990003.35,0,2023-03-02
CUST00262,29,Other,Kolkata,High (8-20L),Organic,Groceries,1,30,13235.27,13235.27,0,0,1,1,0,1351.6,21374.05,0,2024-12-01
CUST00263,59,Female,Mumbai,Mid (3-8L),Paid Ads,Clothing,17,195,10417.15,177091.55,0,0,1,0,0,2058.39,549605.6,0,2024-06-19
CUST00264,53,Other,Mumbai,Low (<3L),Social Media,Home & Kitchen,17,250,12822.51,217982.67,0,0,0,1,0,1126.51,478557.59,0,2024-04-25
CUST00265,32,Other,Kolkata,Premium (20L+),Social Media,Electronics,3,260,6829.58,20488.74,1,0,1,1,0,2945.88,68905.63,0,2024-04-15
CUST00266,24,Female,Kolkata,Low (<3L),Organic,Clothing,18,730,12440.86,223935.48,1,1,0,1,1,1217.36,366288.58,0,2023-01-01
CUST00267,47,Female,Ahmedabad,High (8-20L),Referral,Home & Kitchen,4,631,11462.0,45848.0,0,0,0,1,0,1974.25,160458.0,0,2023-04-10
CUST00268,51,Female,Delhi,Low (<3L),Social Media,Clothing,16,587,12381.03,198096.48,1,0,0,0,0,538.09,719186.48,0,2023-05-24
CUST00269,47,Male,Pune,Low (<3L),Referral,Beauty,2,82,12610.75,25221.5,0,0,1,1,1,2877.33,46321.56,0,2024-10-10
CUST00270,18,Other,Mumbai,Premium (20L+),Organic,Home & Kitchen,16,210,11781.9,188510.4,0,0,0,0,0,489.95,592639.85,0,2024-06-04
CUST00271,38,Other,Kolkata,Premium (20L+),Organic,Sports,30,21,11506.91,345207.3,1,0,1,1,0,573.44,874017.83,0,2024-12-10
CUST00272,65,Other,Hyderabad,High (8-20L),Organic,Electronics,21,508,3253.07,68314.47,1,1,0,0,0,2144.07,157529.99,0,2023-08-11
CUST00273,40,Other,Ahmedabad,Premium (20L+),Organic,Clothing,10,298,12182.08,121820.8,0,0,0,1,0,2076.71,243611.88,0,2024-03-08
CUST00274,36,Other,Hyderabad,Mid (3-8L),Email,Clothing,23,428,3298.81,75872.63,0,0,1,1,0,2630.5,254077.04,0,2023-10-30
CUST00275,65,Other,Kolkata,Mid (3-8L),Organic,Home & Kitchen,26,18,4528.29,117735.54,0,0,1,1,0,2406.71,378269.21,0,2024-12-13
CUST00276,21,Male,Hyderabad,Mid (3-8L),Organic,Clothing,28,277,12500.76,350021.28,1,1,0,0,0,696.79,1122394.73,0,2024-03-29
CUST00277,29,Other,Delhi,Premium (20L+),Email,Electronics,14,445,8482.0,118748.0,0,0,0,1,0,1505.73,456435.98,0,2023-10-13
CUST00278,27,Female,Mumbai,High (8-20L),Referral,Clothing,26,144,8387.35,218071.1,0,0,1,0,1,1657.7,755757.15,0,2024-08-09
CUST00279,44,Other,Kolkata,Low (<3L),Paid Ads,Electronics,8,512,10051.02,80408.16,1,0,0,1,1,2506.33,317840.03,0,2023-08-07
CUST00280,25,Other,Pune,Premium (20L+),Social Media,Groceries,29,73,9321.41,270320.89,0,0,0,1,0,2429.38,482099.76,0,2024-10-19
CUST00281,52,Other,Hyderabad,Low (<3L),Organic,Home & Kitchen,27,347,7860.34,212229.18,1,0,1,0,0,430.57,369255.66,0,2024-01-19
CUST00282,52,Male,Delhi,Mid (3-8L),Social Media,Clothing,28,29,6535.88,183004.64,0,0,0,1,1,2831.3,616218.18,0,2024-12-02
CUST00283,19,Female,Pune,Low (<3L),Email,Groceries,3,675,2916.48,8749.44,1,1,0,1,0,1463.15,21970.89,0,2023-02-25
CUST00284,19,Female,Delhi,Low (<3L),Organic,Groceries,3,131,969.1,2907.3,0,0,1,0,0,2120.46,8769.62,0,2024-08-22
CUST00285,46,Female,Kolkata,Low (<3L),Referral,Sports,6,184,3532.03,21192.18,1,1,1,0,0,2683.54,82933.76,0,2024-06-30
CUST00286,59,Female,Mumbai,Mid (3-8L),Email,Clothing,2,725,8718.96,17437.92,1,1,0,1,0,2276.01,57803.97,1,2023-01-06
CUST00287,44,Other,Bangalore,Mid (3-8L),Social Media,Electronics,8,99,12570.8,100566.4,0,0,0,0,0,2078.74,293476.05,0,2024-09-23
CUST00288,53,Female,Delhi,High (8-20L),Email,Electronics,9,630,3202.04,28818.36,1,1,1,0,1,856.69,63770.5,0,2023-04-11
CUST00289,30,Female,Ahmedabad,Premium (20L+),Paid Ads,Clothing,20,55,4793.43,95868.6,0,0,1,1,1,672.19,218871.56,0,2024-11-06
CUST00290,63,Other,Kolkata,High (8-20L),Paid Ads,Electronics,5,35,11074.7,55373.5,1,0,1,1,0,504.73,172426.38,0,2024-11-26
CUST00291,35,Male,Chennai,High (8-20L),Email,Home & Kitchen,24,653,13413.95,321934.8,0,0,1,0,1,1744.46,920306.42,0,2023-03-19
CUST00292,48,Other,Bangalore,High (8-20L),Referral,Home & Kitchen,8,127,11078.43,88627.44,1,0,0,1,0,229.66,185869.65,0,2024-08-26
CUST00293,61,Male,Bangalore,Premium (20L+),Social Media,Groceries,6,151,14246.06,85476.36,0,0,1,1,0,2332.12,177737.39,0,2024-08-02
CUST00294,41,Male,Mumbai,Mid (3-8L),Organic,Groceries,30,361,6004.97,180149.1,1,1,0,1,0,2911.64,555564.95,0,2024-01-05
CUST00295,65,Female,Bangalore,Premium (20L+),Referral,Groceries,12,129,9904.05,118848.6,0,0,1,1,1,824.12,298857.34,0,2024-08-24
CUST00296,49,Female,Mumbai,Mid (3-8L),Referral,Electronics,6,495,1433.2,8599.2,1,0,0,0,0,1214.22,28319.37,0,2023-08-24
CUST00297,60,Male,Kolkata,High (8-20L),Email,Clothing,16,39,7338.58,117417.28,0,0,0,1,0,320.8,344468.99,0,2024-11-22
CUST00298,26,Other,Mumbai,Mid (3-8L),Email,Beauty,6,466,13859.97,83159.82,1,1,0,1,1,806.46,250836.19,0,2023-09-22
CUST00299,48,Male,Chennai,Premium (20L+),Organic,Home & Kitchen,5,134,12360.66,61803.3,0,0,1,0,1,1159.48,162769.83,0,2024-08-19
CUST00300,22,Male,Kolkata,Premium (20L+),Social Media,Home & Kitchen,4,714,3274.52,13098.08,1,1,0,0,0,1921.29,20925.38,0,2023-01-17
CUST00301,50,Male,Delhi,Premium (20L+),Social Media,Clothing,29,113,8227.5,238597.5,0,0,1,1,0,321.63,673928.49,0,2024-09-09
CUST00302,48,Female,Pune,Low (<3L),Referral,Electronics,5,470,7313.98,36569.9,0,0,0,1,0,1722.45,78424.61,0,2023-09-18
CUST00303,63,Other,Mumbai,Low (<3L),Organic,Groceries,1,346,9921.83,9921.83,1,0,0,0,0,1393.0,29402.6,1,2024-01-20
CUST00304,52,Female,Pune,High (8-20L),Referral,Beauty,25,522,6374.45,159361.25,1,0,1,1,1,1817.42,547483.38,0,2023-07-28
CUST00305,65,Male,Delhi,Mid (3-8L),Referral,Sports,26,14,14253.9,370601.4,0,0,0,1,1,2442.39,1124798.75,0,2024-12-17
CUST00306,63,Male,Bangalore,Premium (20L+),Email,Electronics,26,637,12401.86,322448.36,1,1,1,0,0,820.96,548194.24,0,2023-04-04
CUST00307,64,Female,Kolkata,High (8-20L),Organic,Clothing,2,551,9712.28,19424.56,1,0,1,0,0,1878.64,54185.47,1,2023-06-29
CUST00308,57,Male,Mumbai,High (8-20L),Social Media,Home & Kitchen,21,730,14641.99,307481.79,0,0,1,1,0,1306.4,911745.13,0,2023-01-01
CUST00309,18,Other,Delhi,Low (<3L),Organic,Home & Kitchen,10,158,13750.63,137506.3,1,0,1,0,1,744.67,525863.23,0,2024-07-26
CUST00310,18,Female,Bangalore,Premium (20L+),Organic,Sports,4,158,1364.07,5456.28,1,0,0,1,1,2476.81,16026.37,0,2024-07-26
CUST00311,46,Female,Ahmedabad,Mid (3-8L),Paid Ads,Clothing,25,261,10319.44,257986.0,0,0,1,0,0,1271.49,895634.53,0,2024-04-14
CUST00312,61,Other,Chennai,High (8-20L),Referral,Clothing,12,202,8174.08,98088.96,1,0,0,1,1,2499.01,165777.41,0,2024-06-12
CUST00313,48,Female,Pune,Mid (3-8L),Organic,Clothing,9,543,14222.64,128003.76,0,0,1,0,0,877.76,276937.85,0,2023-07-07
CUST00314,30,Male,Pune,Mid (3-8L),Email,Home & Kitchen,4,650,10234.44,40937.76,1,1,0,1,0,1083.17,153324.32,0,2023-03-22
CUST00315,35,Female,Bangalore,High (8-20L),Referral,Electronics,8,140,2185.22,17481.76,1,0,0,1,0,2121.75,33862.18,0,2024-08-13
CUST00316,62,Other,Ahmedabad,High (8-20L),Email,Clothing,1,40,3398.06,3398.06,0,0,1,1,1,927.16,9757.22,0,2024-11-21
CUST00317,35,Female,Pune,High (8-20L),Social Media,Sports,16,296,3394.83,54317.28,1,0,1,1,0,1799.95,214454.46,0,2024-03-10
CUST00318,32,Male,Hyderabad,Mid (3-8L),Organic,Sports,14,340,3182.13,44549.82,0,0,1,0,0,1598.87,177704.97,0,2024-01-26
CUST00319,51,Other,Pune,Premium (20L+),Paid Ads,Beauty,9,155,12919.98,116279.82,0,0,1,0,1,368.1,410996.28,0,2024-07-29
CUST00320,58,Male,Ahmedabad,High (8-20L),Paid Ads,Home & Kitchen,12,362,8537.15,102445.8,1,0,1,0,0,2102.84,308765.5,0,2024-01-04
CUST00321,54,Other,Bangalore,High (8-20L),Paid Ads,Sports,11,41,7803.53,85838.83,1,1,1,1,0,2878.46,315083.8,0,2024-11-20
CUST00322,39,Female,Kolkata,Low (<3L),Email,Groceries,6,379,3654.8,21928.8,1,1,1,1,0,1445.72,80193.98,0,2023-12-18
CUST00323,65,Other,Ahmedabad,Premium (20L+),Social Media,Beauty,6,707,2138.09,12828.54,0,0,1,0,0,1311.73,22307.35,0,2023-01-24
CUST00324,53,Male,Mumbai,Premium (20L+),Organic,Sports,25,645,1827.75,45693.75,0,0,0,1,0,892.71,101003.21,0,2023-03-27
CUST00325,26,Male,Bangalore,Low (<3L),Email,Home & Kitchen,22,365,12947.42,284843.24,1,1,1,1,0,578.32,1102689.52,0,2024-01-01
CUST00326,29,Other,Ahmedabad,Premium (20L+),Organic,Groceries,21,76,8146.63,171079.23,1,0,0,0,0,1437.21,413063.67,0,2024-10-16
CUST00327,27,Female,Mumbai,Low (<3L),Organic,Home & Kitchen,27,591,5355.11,144587.97,1,1,1,1,0,2344.43,505322.22,0,2023-05-20
CUST00328,32,Male,Pune,Mid (3-8L),Referral,Sports,29,156,6725.46,195038.34,0,0,0,1,1,817.66,331179.85,0,2024-07-28
CUST00329,33,Other,Hyderabad,High (8-20L),Organic,Home & Kitchen,26,455,6369.69,165611.94,0,0,0,0,0,1010.87,512110.5,0,2023-10-03
CUST00330,46,Female,Ahmedabad,Mid (3-8L),Paid Ads,Beauty,1,575,1029.59,1029.59,0,0,0,0,0,989.92,1866.23,1,2023-06-05
CUST00331,64,Male,Chennai,Low (<3L),Social Media,Clothing,1,225,3492.66,3492.66,1,0,1,1,0,2415.99,8122.61,0,2024-05-20
CUST00332,21,Female,Kolkata,Low (<3L),Organic,Beauty,16,545,3125.23,50003.68,1,1,0,0,1,2201.11,123108.8,0,2023-07-05
CUST00333,33,Other,Mumbai,Mid (3-8L),Referral,Sports,24,634,7960.75,191058.0,0,0,1,1,1,1073.91,440896.52,0,2023-04-07
CUST00334,64,Male,Delhi,High (8-20L),Referral,Electronics,21,425,3221.24,67646.04,0,0,0,0,0,860.7,174892.35,0,2023-11-02
CUST00335,28,Female,Delhi,Premium (20L+),Social Media,Sports,1,687,8841.83,8841.83,1,1,0,1,1,896.42,24313.25,1,2023-02-13
CUST00336,57,Female,Mumbai,Low (<3L),Paid Ads,Groceries,21,573,10609.52,222799.92,0,0,0,1,0,2948.69,773428.66,0,2023-06-07
CUST00337,46,Other,Chennai,Low (<3L),Referral,Home & Kitchen,12,593,3985.23,47822.76,0,0,1,1,0,1719.66,130328.02,0,2023-05-18
CUST00338,29,Other,Pune,High (8-20L),Referral,Home & Kitchen,9,117,13742.77,123684.93,0,0,0,0,0,1458.28,438901.71,0,2024-09-05
CUST00339,41,Female,Mumbai,Premium (20L+),Social Media,Beauty,29,711,9410.1,272892.9,1,1,0,1,1,2043.21,777032.87,0,2023-01-20
CUST00340,30,Other,Ahmedabad,Mid (3-8L),Organic,Electronics,10,400,6324.13,63241.3,1,0,0,0,0,2538.54,115379.68,0,2023-11-27
CUST00341,30,Male,Ahmedabad,Mid (3-8L),Email,Clothing,2,146,9733.75,19467.5,1,1,1,0,0,1896.67,32650.6,0,2024-08-07
CUST00342,59,Female,Delhi,Premium (20L+),Email,Electronics,12,159,11229.12,134749.44,1,1,0,1,0,2256.04,483230.52,0,2024-07-25
CUST00343,31,Other,Delhi,Low (<3L),Social Media,Sports,18,336,3085.07,55531.26,0,0,0,1,1,2345.59,163340.16,0,2024-01-30
CUST00344,47,Other,Kolkata,Low (<3L),Social Media,Groceries,26,546,8384.49,217996.74,1,1,1,1,1,1740.23,870270.41,0,2023-07-04
CUST00345,44,Other,Kolkata,High (8-20L),Organic,Sports,8,154,8320.71,66565.68,1,1,1,1,1,1453.0,165930.03,0,2024-07-30
CUST00346,20,Female,Mumbai,Mid (3-8L),Paid Ads,Home & Kitchen,1,423,14770.6,14770.6,0,0,1,0,1,2841.37,52521.94,1,2023-11-04
CUST00347,50,Other,Bangalore,Low (<3L),Email,Home & Kitchen,15,366,2594.77,38921.55,1,0,0,0,0,917.48,87602.92,0,2023-12-31
CUST00348,43,Other,Chennai,Low (<3L),Paid Ads,Electronics,26,236,2841.67,73883.42,0,0,1,0,1,1813.59,125320.58,0,2024-05-09
CUST00349,39,Female,Kolkata,Premium (20L+),Email,Clothing,28,498,11290.88,316144.64,0,0,1,0,0,315.31,900956.68,0,2023-08-21
CUST00350,38,Other,Chennai,Mid (3-8L),Email,Electronics,22,328,14574.29,320634.38,0,0,0,1,0,1304.1,586912.45,0,2024-02-07
CUST00351,48,Other,Mumbai,Premium (20L+),Paid Ads,Clothing,3,322,7676.8,23030.4,0,0,0,1,0,1566.01,72099.46,0,2024-02-13
CUST00352,53,Other,Chennai,Mid (3-8L),Email,Home & Kitchen,9,290,5054.15,45487.35,0,0,0,1,0,1175.26,104704.87,0,2024-03-16
CUST00353,59,Male,Hyderabad,Mid (3-8L),Paid Ads,Sports,20,278,9460.78,189215.6,1,0,0,0,0,2119.01,357613.33,0,2024-03-28
CUST00354,23,Male,Mumbai,Mid (3-8L),Organic,Home & Kitchen,30,579,13070.66,392119.8,1,0,0,1,0,263.69,793071.65,0,2023-06-01
CUST00355,31,Male,Hyderabad,Premium (20L+),Organic,Sports,24,586,10517.55,252421.2,0,0,1,0,0,368.31,505281.65,0,2023-05-25
CUST00356,57,Female,Mumbai,Premium (20L+),Email,Beauty,3,333,10007.48,30022.44,1,1,0,1,1,2018.35,62384.28,0,2024-02-02
CUST00357,50,Other,Delhi,High (8-20L),Referral,Home & Kitchen,28,119,8113.94,227190.32,0,0,0,1,0,2194.91,363363.88,0,2024-09-03
